DATA_VENDA;COD_VENDA;COD_PRODUTO;COD_VENDEDOR
27/09/2022;AF36991;3;l2
27/09/2022;AF36992;4;l3
27/09/2022;AF36993;1;l2
27/09/2022;AF36994;3;l4
27/09/2022;AF36995;9;l3
27/09/2022;AF36996;6;l2
27/09/2022;AF36997;9;l1
27/09/2022;AF36998;2;l3
27/09/2022;AF36999;3;l3
27/09/2022;AF37000;4;l1
27/09/2022;AF37001;7;l2
27/09/2022;AF37002;3;l1
27/09/2022;AF37003;7;l2
27/09/2022;AF37004;9;l1
27/09/2022;AF37005;4;l1
27/09/2022;AF37006;1;l2
27/09/2022;AF37007;2;l2
27/09/2022;AF37008;3;l1
27/09/2022;AF37009;7;l1
27/09/2022;AF37010;6;l3
27/09/2022;AF37011;1;l2
27/09/2022;AF37012;3;l3
27/09/2022;AF37013;2;l4
27/09/2022;AF37014;5;l1
27/09/2022;AF37015;7;l1
27/09/2022;AF37016;5;l1
27/09/2022;AF37017;7;l2
27/09/2022;AF37018;2;l3
27/09/2022;AF37019;7;l2
27/09/2022;AF37020;2;l2
27/09/2022;AF37021;6;l1
27/09/2022;AF37022;7;l1
27/09/2022;AF37023;1;l3
27/09/2022;AF37024;7;l2
27/09/2022;AF37025;3;l2
27/09/2022;AF37026;9;l4
27/09/2022;AF37027;9;l1
27/09/2022;AF37028;3;l2
27/09/2022;AF37029;5;l2
27/09/2022;AF37030;5;l2
27/09/2022;AF37031;6;l1
27/09/2022;AF37032;3;l4
27/09/2022;AF37033;3;l3
27/09/2022;AF37034;2;l3
27/09/2022;AF37035;3;l3
27/09/2022;AF37036;4;l3
27/09/2022;AF37037;4;l1
27/09/2022;AF37038;2;l3
27/09/2022;AF37039;7;l2
27/09/2022;AF37040;2;l2
27/09/2022;AF37041;6;l3
27/09/2022;AF37042;7;l3
27/09/2022;AF37043;7;l3
27/09/2022;AF37044;2;l1
27/09/2022;AF37045;7;l4
27/09/2022;AF37046;7;l3
27/09/2022;AF37047;9;l1
27/09/2022;AF37048;3;l3
27/09/2022;AF37049;2;l2
27/09/2022;AF37050;4;l1
27/09/2022;AF37051;3;l3
27/09/2022;AF37052;3;l3
27/09/2022;AF37053;9;l2
27/09/2022;AF37054;4;l1
27/09/2022;AF37055;6;l2
27/09/2022;AF37056;2;l3
28/09/2022;AF37057;9;l2
28/09/2022;AF37058;5;l2
28/09/2022;AF37059;7;l4
28/09/2022;AF37060;4;l3
28/09/2022;AF37061;9;l3
28/09/2022;AF37062;1;l1
28/09/2022;AF37063;7;l2
28/09/2022;AF37064;2;l3
28/09/2022;AF37065;4;l2
28/09/2022;AF37066;7;l1
28/09/2022;AF37067;5;l1
28/09/2022;AF37068;7;l3
28/09/2022;AF37069;4;l1
28/09/2022;AF37070;9;l4
28/09/2022;AF37071;5;l1
28/09/2022;AF37072;2;l2
28/09/2022;AF37073;1;l1
28/09/2022;AF37074;7;l4
28/09/2022;AF37075;7;l2
28/09/2022;AF37076;2;l1
28/09/2022;AF37077;5;l2
28/09/2022;AF37078;7;l1
28/09/2022;AF37079;9;l1
28/09/2022;AF37080;4;l2
28/09/2022;AF37081;6;l1
28/09/2022;AF37082;1;l2
28/09/2022;AF37083;9;l4
28/09/2022;AF37084;2;l2
28/09/2022;AF37085;9;l1
28/09/2022;AF37086;2;l2
28/09/2022;AF37087;7;l2
28/09/2022;AF37088;3;l3
28/09/2022;AF37089;1;l1
28/09/2022;AF37090;2;l3
28/09/2022;AF37091;3;l2
28/09/2022;AF37092;3;l3
28/09/2022;AF37093;5;l3
28/09/2022;AF37094;5;l1
28/09/2022;AF37095;6;l2
28/09/2022;AF37096;7;l1
28/09/2022;AF37097;7;l3
28/09/2022;AF37098;1;l3
28/09/2022;AF37099;2;l2
28/09/2022;AF37100;9;l4
28/09/2022;AF37101;5;l3
28/09/2022;AF37102;3;l1
28/09/2022;AF37103;3;l3
28/09/2022;AF37104;9;l2
28/09/2022;AF37105;5;l1
28/09/2022;AF37106;2;l4
28/09/2022;AF37107;4;l3
28/09/2022;AF37108;4;l1
28/09/2022;AF37109;5;l3
28/09/2022;AF37110;5;l2
28/09/2022;AF37111;2;l1
28/09/2022;AF37112;9;l3
28/09/2022;AF37113;3;l2
28/09/2022;AF37114;5;l3
28/09/2022;AF37115;3;l1
28/09/2022;AF37116;7;l3
28/09/2022;AF37117;6;l3
28/09/2022;AF37118;6;l3
28/09/2022;AF37119;3;l3
28/09/2022;AF37120;4;l3
28/09/2022;AF37121;3;l2
28/09/2022;AF37122;4;l3
28/09/2022;AF37123;4;l2
28/09/2022;AF37124;7;l3
28/09/2022;AF37125;7;l2
28/09/2022;AF37126;5;l1
28/09/2022;AF37127;6;l1
28/09/2022;AF37128;9;l1
28/09/2022;AF37129;3;l2
28/09/2022;AF37130;5;l4
28/09/2022;AF37131;4;l1
28/09/2022;AF37132;2;l4
28/09/2022;AF37133;1;l3
28/09/2022;AF37134;4;l4
28/09/2022;AF37135;5;l3
28/09/2022;AF37136;9;l1
28/09/2022;AF37137;7;l3
28/09/2022;AF37138;5;l2
28/09/2022;AF37139;2;l1
28/09/2022;AF37140;3;l1
28/09/2022;AF37141;5;l4
28/09/2022;AF37142;9;l1
28/09/2022;AF37143;5;l2
28/09/2022;AF37144;3;l3
28/09/2022;AF37145;2;l2
28/09/2022;AF37146;7;l2
28/09/2022;AF37147;6;l1
28/09/2022;AF37148;6;l1
28/09/2022;AF37149;9;l3
28/09/2022;AF37150;1;l3
28/09/2022;AF37151;1;l1
28/09/2022;AF37152;3;l3
28/09/2022;AF37153;4;l3
28/09/2022;AF37154;2;l3
28/09/2022;AF37155;2;l3
28/09/2022;AF37156;4;l4
28/09/2022;AF37157;2;l2
28/09/2022;AF37158;3;l1
28/09/2022;AF37159;3;l2
28/09/2022;AF37160;3;l4
28/09/2022;AF37161;1;l2
28/09/2022;AF37162;2;l3
28/09/2022;AF37163;1;l2
28/09/2022;AF37164;3;l3
28/09/2022;AF37165;3;l3
28/09/2022;AF37166;2;l1
28/09/2022;AF37167;6;l2
28/09/2022;AF37168;2;l2
28/09/2022;AF37169;4;l3
28/09/2022;AF37170;3;l2
28/09/2022;AF37171;7;l1
28/09/2022;AF37172;1;l3
28/09/2022;AF37173;7;l1
28/09/2022;AF37174;2;l1
28/09/2022;AF37175;9;l3
28/09/2022;AF37176;4;l1
28/09/2022;AF37177;5;l2
28/09/2022;AF37178;7;l2
28/09/2022;AF37179;9;l1
28/09/2022;AF37180;3;l2
28/09/2022;AF37181;1;l1
28/09/2022;AF37182;4;l1
28/09/2022;AF37183;9;l1
28/09/2022;AF37184;1;l1
28/09/2022;AF37185;4;l3
28/09/2022;AF37186;7;l1
28/09/2022;AF37187;7;l3
28/09/2022;AF37188;2;l1
28/09/2022;AF37189;7;l3
28/09/2022;AF37190;5;l2
28/09/2022;AF37191;5;l3
28/09/2022;AF37192;9;l1
28/09/2022;AF37193;3;l2
28/09/2022;AF37194;3;l4
28/09/2022;AF37195;4;l3
28/09/2022;AF37196;3;l1
28/09/2022;AF37197;7;l3
28/09/2022;AF37198;3;l3
28/09/2022;AF37199;2;l3
28/09/2022;AF37200;2;l3
28/09/2022;AF37201;4;l3
28/09/2022;AF37202;2;l1
28/09/2022;AF37203;2;l4
28/09/2022;AF37204;3;l1
28/09/2022;AF37205;4;l2
28/09/2022;AF37206;3;l2
28/09/2022;AF37207;2;l1
28/09/2022;AF37208;5;l1
28/09/2022;AF37209;9;l4
29/09/2022;AF37210;4;l2
29/09/2022;AF37211;3;l1
29/09/2022;AF37212;3;l3
29/09/2022;AF37213;4;l1
29/09/2022;AF37214;5;l1
29/09/2022;AF37215;2;l2
29/09/2022;AF37216;2;l3
29/09/2022;AF37217;2;l1
29/09/2022;AF37218;2;l2
29/09/2022;AF37219;4;l3
29/09/2022;AF37220;2;l3
29/09/2022;AF37221;2;l3
29/09/2022;AF37222;2;l1
29/09/2022;AF37223;3;l3
29/09/2022;AF37224;5;l2
29/09/2022;AF37225;1;l4
29/09/2022;AF37226;3;l2
29/09/2022;AF37227;7;l2
29/09/2022;AF37228;7;l2
29/09/2022;AF37229;2;l1
29/09/2022;AF37230;6;l4
29/09/2022;AF37231;4;l2
29/09/2022;AF37232;1;l2
29/09/2022;AF37233;4;l1
29/09/2022;AF37234;9;l2
29/09/2022;AF37235;2;l3
29/09/2022;AF37236;6;l4
29/09/2022;AF37237;5;l3
29/09/2022;AF37238;5;l3
29/09/2022;AF37239;5;l1
29/09/2022;AF37240;3;l3
29/09/2022;AF37241;6;l2
29/09/2022;AF37242;2;l1
29/09/2022;AF37243;5;l1
29/09/2022;AF37244;3;l1
29/09/2022;AF37245;3;l1
29/09/2022;AF37246;2;l3
29/09/2022;AF37247;6;l1
29/09/2022;AF37248;2;l2
29/09/2022;AF37249;9;l2
29/09/2022;AF37250;3;l1
29/09/2022;AF37251;4;l2
29/09/2022;AF37252;5;l2
29/09/2022;AF37253;9;l1
29/09/2022;AF37254;1;l3
29/09/2022;AF37255;2;l1
29/09/2022;AF37256;1;l3
29/09/2022;AF37257;2;l4
29/09/2022;AF37258;1;l1
29/09/2022;AF37259;6;l3
29/09/2022;AF37260;2;l3
29/09/2022;AF37261;2;l1
29/09/2022;AF37262;3;l1
29/09/2022;AF37263;3;l3
29/09/2022;AF37264;5;l1
29/09/2022;AF37265;2;l4
29/09/2022;AF37266;1;l4
29/09/2022;AF37267;6;l2
29/09/2022;AF37268;6;l2
29/09/2022;AF37269;7;l2
29/09/2022;AF37270;4;l1
29/09/2022;AF37271;2;l2
29/09/2022;AF37272;7;l3
29/09/2022;AF37273;6;l1
29/09/2022;AF37274;1;l3
29/09/2022;AF37275;2;l3
29/09/2022;AF37276;2;l1
29/09/2022;AF37277;9;l3
29/09/2022;AF37278;1;l1
29/09/2022;AF37279;3;l2
29/09/2022;AF37280;2;l4
29/09/2022;AF37281;3;l4
29/09/2022;AF37282;4;l2
29/09/2022;AF37283;5;l1
29/09/2022;AF37284;6;l1
29/09/2022;AF37285;2;l1
29/09/2022;AF37286;2;l3
29/09/2022;AF37287;4;l1
29/09/2022;AF37288;7;l1
29/09/2022;AF37289;1;l2
29/09/2022;AF37290;9;l1
29/09/2022;AF37291;4;l3
29/09/2022;AF37292;2;l3
29/09/2022;AF37293;9;l2
29/09/2022;AF37294;9;l1
29/09/2022;AF37295;1;l2
29/09/2022;AF37296;6;l3
29/09/2022;AF37297;7;l3
29/09/2022;AF37298;5;l3
29/09/2022;AF37299;1;l1
29/09/2022;AF37300;3;l2
29/09/2022;AF37301;3;l4
29/09/2022;AF37302;2;l2
29/09/2022;AF37303;4;l1
29/09/2022;AF37304;2;l3
29/09/2022;AF37305;4;l3
29/09/2022;AF37306;5;l2
29/09/2022;AF37307;2;l3
29/09/2022;AF37308;7;l1
29/09/2022;AF37309;1;l2
29/09/2022;AF37310;1;l1
29/09/2022;AF37311;7;l3
29/09/2022;AF37312;4;l1
29/09/2022;AF37313;9;l2
29/09/2022;AF37314;6;l3
29/09/2022;AF37315;1;l2
29/09/2022;AF37316;5;l3
29/09/2022;AF37317;6;l3
29/09/2022;AF37318;9;l1
29/09/2022;AF37319;7;l2
29/09/2022;AF37320;2;l2
29/09/2022;AF37321;2;l4
29/09/2022;AF37322;5;l3
29/09/2022;AF37323;6;l1
29/09/2022;AF37324;5;l2
29/09/2022;AF37325;3;l3
29/09/2022;AF37326;4;l2
29/09/2022;AF37327;2;l1
29/09/2022;AF37328;2;l4
29/09/2022;AF37329;4;l3
29/09/2022;AF37330;1;l2
29/09/2022;AF37331;4;l2
29/09/2022;AF37332;3;l3
29/09/2022;AF37333;2;l3
29/09/2022;AF37334;2;l1
30/09/2022;AF37335;2;l2
30/09/2022;AF37336;7;l2
30/09/2022;AF37337;3;l3
30/09/2022;AF37338;5;l2
30/09/2022;AF37339;2;l2
30/09/2022;AF37340;5;l2
30/09/2022;AF37341;6;l1
30/09/2022;AF37342;7;l3
30/09/2022;AF37343;9;l1
30/09/2022;AF37344;5;l3
30/09/2022;AF37345;7;l1
30/09/2022;AF37346;5;l1
30/09/2022;AF37347;3;l3
30/09/2022;AF37348;2;l2
30/09/2022;AF37349;6;l2
30/09/2022;AF37350;1;l1
30/09/2022;AF37351;4;l1
30/09/2022;AF37352;2;l3
30/09/2022;AF37353;4;l1
30/09/2022;AF37354;7;l3
30/09/2022;AF37355;6;l3
30/09/2022;AF37356;6;l3
30/09/2022;AF37357;6;l2
30/09/2022;AF37358;2;l1
30/09/2022;AF37359;2;l1
30/09/2022;AF37360;1;l3
30/09/2022;AF37361;9;l3
30/09/2022;AF37362;9;l2
30/09/2022;AF37363;3;l3
30/09/2022;AF37364;5;l3
30/09/2022;AF37365;4;l3
30/09/2022;AF37366;6;l2
30/09/2022;AF37367;2;l3
30/09/2022;AF37368;5;l3
30/09/2022;AF37369;4;l3
30/09/2022;AF37370;2;l2
30/09/2022;AF37371;1;l2
30/09/2022;AF37372;9;l1
30/09/2022;AF37373;7;l1
30/09/2022;AF37374;7;l1
30/09/2022;AF37375;1;l1
30/09/2022;AF37376;4;l3
30/09/2022;AF37377;6;l1
30/09/2022;AF37378;1;l2
30/09/2022;AF37379;5;l2
30/09/2022;AF37380;2;l2
30/09/2022;AF37381;6;l4
30/09/2022;AF37382;2;l2
30/09/2022;AF37383;3;l1
30/09/2022;AF37384;3;l2
30/09/2022;AF37385;2;l2
30/09/2022;AF37386;5;l1
30/09/2022;AF37387;3;l1
30/09/2022;AF37388;6;l1
30/09/2022;AF37389;7;l3
30/09/2022;AF37390;2;l3
30/09/2022;AF37391;9;l2
30/09/2022;AF37392;5;l1
30/09/2022;AF37393;4;l2
30/09/2022;AF37394;4;l3
30/09/2022;AF37395;4;l1
30/09/2022;AF37396;4;l1
30/09/2022;AF37397;2;l2
30/09/2022;AF37398;2;l2
30/09/2022;AF37399;4;l2
30/09/2022;AF37400;1;l3
30/09/2022;AF37401;2;l2
30/09/2022;AF37402;6;l2
30/09/2022;AF37403;3;l2
30/09/2022;AF37404;2;l1
30/09/2022;AF37405;3;l2
30/09/2022;AF37406;2;l1
30/09/2022;AF37407;3;l2
30/09/2022;AF37408;3;l4
30/09/2022;AF37409;2;l1
30/09/2022;AF37410;4;l2
30/09/2022;AF37411;9;l3
30/09/2022;AF37412;3;l2
30/09/2022;AF37413;9;l3
30/09/2022;AF37414;1;l3
30/09/2022;AF37415;5;l3
30/09/2022;AF37416;6;l3
30/09/2022;AF37417;4;l4
30/09/2022;AF37418;1;l3
30/09/2022;AF37419;6;l1
30/09/2022;AF37420;4;l4
30/09/2022;AF37421;2;l3
30/09/2022;AF37422;6;l2
30/09/2022;AF37423;1;l3
30/09/2022;AF37424;2;l4
30/09/2022;AF37425;3;l1
30/09/2022;AF37426;7;l1
30/09/2022;AF37427;6;l3
30/09/2022;AF37428;9;l2
30/09/2022;AF37429;2;l3
30/09/2022;AF37430;2;l1
30/09/2022;AF37431;3;l2
30/09/2022;AF37432;9;l1
30/09/2022;AF37433;4;l1
30/09/2022;AF37434;7;l3
30/09/2022;AF37435;9;l1
30/09/2022;AF37436;2;l1
30/09/2022;AF37437;7;l1
30/09/2022;AF37438;3;l2
30/09/2022;AF37439;9;l4
30/09/2022;AF37440;2;l3
30/09/2022;AF37441;4;l2
30/09/2022;AF37442;9;l2
30/09/2022;AF37443;4;l3
30/09/2022;AF37444;7;l2
30/09/2022;AF37445;9;l3
30/09/2022;AF37446;1;l3
30/09/2022;AF37447;4;l2
30/09/2022;AF37448;2;l2
30/09/2022;AF37449;3;l2
30/09/2022;AF37450;9;l3
30/09/2022;AF37451;2;l2
30/09/2022;AF37452;5;l1
30/09/2022;AF37453;3;l3
30/09/2022;AF37454;1;l1
30/09/2022;AF37455;3;l1
30/09/2022;AF37456;7;l3
30/09/2022;AF37457;9;l2
30/09/2022;AF37458;5;l2
30/09/2022;AF37459;9;l3
30/09/2022;AF37460;5;l2
30/09/2022;AF37461;3;l3
30/09/2022;AF37462;3;l3
30/09/2022;AF37463;2;l2
30/09/2022;AF37464;9;l2
30/09/2022;AF37465;6;l3
30/09/2022;AF37466;3;l3
01/10/2022;AF37467;2;l4
01/10/2022;AF37468;3;l1
01/10/2022;AF37469;9;l2
01/10/2022;AF37470;9;l1
01/10/2022;AF37471;7;l2
01/10/2022;AF37472;3;l2
01/10/2022;AF37473;6;l2
01/10/2022;AF37474;4;l3
01/10/2022;AF37475;3;l3
01/10/2022;AF37476;3;l1
01/10/2022;AF37477;4;l3
01/10/2022;AF37478;2;l3
01/10/2022;AF37479;3;l1
01/10/2022;AF37480;2;l2
01/10/2022;AF37481;6;l1
01/10/2022;AF37482;3;l3
01/10/2022;AF37483;9;l1
01/10/2022;AF37484;4;l3
01/10/2022;AF37485;4;l2
01/10/2022;AF37486;3;l3
01/10/2022;AF37487;7;l2
01/10/2022;AF37488;1;l2
01/10/2022;AF37489;3;l3
01/10/2022;AF37490;3;l1
01/10/2022;AF37491;2;l1
01/10/2022;AF37492;4;l1
01/10/2022;AF37493;3;l2
01/10/2022;AF37494;4;l1
01/10/2022;AF37495;1;l1
01/10/2022;AF37496;1;l2
01/10/2022;AF37497;7;l2
01/10/2022;AF37498;3;l2
01/10/2022;AF37499;7;l2
01/10/2022;AF37500;7;l3
01/10/2022;AF37501;4;l2
01/10/2022;AF37502;2;l3
01/10/2022;AF37503;3;l1
01/10/2022;AF37504;1;l1
01/10/2022;AF37505;2;l3
01/10/2022;AF37506;1;l2
01/10/2022;AF37507;3;l2
01/10/2022;AF37508;7;l1
01/10/2022;AF37509;6;l4
01/10/2022;AF37510;5;l4
01/10/2022;AF37511;7;l1
01/10/2022;AF37512;3;l2
01/10/2022;AF37513;3;l1
01/10/2022;AF37514;5;l1
01/10/2022;AF37515;6;l4
01/10/2022;AF37516;6;l3
01/10/2022;AF37517;1;l2
01/10/2022;AF37518;5;l3
01/10/2022;AF37519;2;l3
01/10/2022;AF37520;1;l2
01/10/2022;AF37521;1;l1
01/10/2022;AF37522;4;l4
01/10/2022;AF37523;7;l2
01/10/2022;AF37524;3;l1
01/10/2022;AF37525;2;l4
01/10/2022;AF37526;1;l3
01/10/2022;AF37527;2;l3
01/10/2022;AF37528;2;l2
01/10/2022;AF37529;3;l2
01/10/2022;AF37530;5;l4
01/10/2022;AF37531;2;l2
01/10/2022;AF37532;9;l1
01/10/2022;AF37533;7;l2
01/10/2022;AF37534;9;l2
01/10/2022;AF37535;1;l3
01/10/2022;AF37536;5;l1
01/10/2022;AF37537;4;l1
01/10/2022;AF37538;5;l1
01/10/2022;AF37539;5;l2
01/10/2022;AF37540;1;l1
01/10/2022;AF37541;3;l3
01/10/2022;AF37542;7;l3
01/10/2022;AF37543;1;l4
01/10/2022;AF37544;9;l1
01/10/2022;AF37545;2;l2
01/10/2022;AF37546;7;l1
01/10/2022;AF37547;4;l3
01/10/2022;AF37548;2;l1
01/10/2022;AF37549;1;l3
01/10/2022;AF37550;2;l1
01/10/2022;AF37551;3;l3
01/10/2022;AF37552;6;l2
01/10/2022;AF37553;5;l2
01/10/2022;AF37554;1;l2
01/10/2022;AF37555;3;l3
01/10/2022;AF37556;4;l3
01/10/2022;AF37557;9;l1
01/10/2022;AF37558;1;l2
01/10/2022;AF37559;2;l2
01/10/2022;AF37560;1;l3
01/10/2022;AF37561;3;l3
01/10/2022;AF37562;3;l2
01/10/2022;AF37563;1;l1
01/10/2022;AF37564;1;l2
01/10/2022;AF37565;1;l2
01/10/2022;AF37566;3;l3
01/10/2022;AF37567;2;l2
01/10/2022;AF37568;3;l1
01/10/2022;AF37569;3;l3
01/10/2022;AF37570;1;l1
01/10/2022;AF37571;3;l3
01/10/2022;AF37572;5;l1
01/10/2022;AF37573;1;l4
01/10/2022;AF37574;2;l4
01/10/2022;AF37575;4;l3
01/10/2022;AF37576;2;l4
01/10/2022;AF37577;3;l4
01/10/2022;AF37578;9;l3
01/10/2022;AF37579;3;l2
01/10/2022;AF37580;6;l3
01/10/2022;AF37581;3;l2
01/10/2022;AF37582;4;l3
01/10/2022;AF37583;9;l3
01/10/2022;AF37584;5;l2
01/10/2022;AF37585;2;l2
01/10/2022;AF37586;6;l3
01/10/2022;AF37587;5;l1
01/10/2022;AF37588;6;l2
01/10/2022;AF37589;3;l1
01/10/2022;AF37590;7;l4
01/10/2022;AF37591;9;l1
01/10/2022;AF37592;3;l4
01/10/2022;AF37593;1;l2
01/10/2022;AF37594;5;l2
01/10/2022;AF37595;2;l1
01/10/2022;AF37596;4;l1
01/10/2022;AF37597;5;l1
01/10/2022;AF37598;6;l3
01/10/2022;AF37599;2;l3
01/10/2022;AF37600;6;l2
01/10/2022;AF37601;2;l2
01/10/2022;AF37602;4;l2
01/10/2022;AF37603;5;l2
01/10/2022;AF37604;4;l1
01/10/2022;AF37605;3;l3
01/10/2022;AF37606;9;l2
01/10/2022;AF37607;5;l3
01/10/2022;AF37608;3;l3
01/10/2022;AF37609;1;l1
02/10/2022;AF37610;7;l3
02/10/2022;AF37611;3;l1
02/10/2022;AF37612;2;l1
02/10/2022;AF37613;2;l3
02/10/2022;AF37614;2;l1
02/10/2022;AF37615;7;l2
02/10/2022;AF37616;2;l3
02/10/2022;AF37617;5;l2
02/10/2022;AF37618;5;l3
02/10/2022;AF37619;7;l3
02/10/2022;AF37620;4;l2
02/10/2022;AF37621;5;l1
02/10/2022;AF37622;4;l2
02/10/2022;AF37623;3;l4
02/10/2022;AF37624;3;l3
02/10/2022;AF37625;1;l3
02/10/2022;AF37626;4;l2
02/10/2022;AF37627;2;l4
02/10/2022;AF37628;9;l1
02/10/2022;AF37629;1;l3
02/10/2022;AF37630;5;l1
02/10/2022;AF37631;1;l1
02/10/2022;AF37632;2;l1
02/10/2022;AF37633;2;l3
02/10/2022;AF37634;2;l3
02/10/2022;AF37635;9;l1
02/10/2022;AF37636;4;l2
02/10/2022;AF37637;1;l3
02/10/2022;AF37638;3;l2
02/10/2022;AF37639;4;l1
02/10/2022;AF37640;9;l2
02/10/2022;AF37641;3;l1
02/10/2022;AF37642;6;l2
02/10/2022;AF37643;6;l4
02/10/2022;AF37644;2;l1
02/10/2022;AF37645;3;l4
02/10/2022;AF37646;5;l4
02/10/2022;AF37647;5;l3
02/10/2022;AF37648;7;l3
02/10/2022;AF37649;2;l1
02/10/2022;AF37650;3;l1
02/10/2022;AF37651;6;l2
02/10/2022;AF37652;2;l1
02/10/2022;AF37653;2;l1
02/10/2022;AF37654;1;l3
02/10/2022;AF37655;6;l1
02/10/2022;AF37656;2;l3
02/10/2022;AF37657;2;l3
02/10/2022;AF37658;3;l2
02/10/2022;AF37659;2;l1
02/10/2022;AF37660;1;l1
02/10/2022;AF37661;5;l4
02/10/2022;AF37662;1;l2
02/10/2022;AF37663;5;l1
02/10/2022;AF37664;2;l2
02/10/2022;AF37665;9;l1
02/10/2022;AF37666;2;l2
02/10/2022;AF37667;9;l1
02/10/2022;AF37668;9;l3
02/10/2022;AF37669;4;l3
02/10/2022;AF37670;6;l2
02/10/2022;AF37671;6;l4
02/10/2022;AF37672;2;l3
02/10/2022;AF37673;3;l4
02/10/2022;AF37674;3;l4
02/10/2022;AF37675;4;l3
02/10/2022;AF37676;7;l1
02/10/2022;AF37677;2;l1
02/10/2022;AF37678;1;l1
02/10/2022;AF37679;9;l1
02/10/2022;AF37680;4;l3
02/10/2022;AF37681;9;l3
02/10/2022;AF37682;4;l1
02/10/2022;AF37683;4;l2
02/10/2022;AF37684;1;l2
02/10/2022;AF37685;4;l2
02/10/2022;AF37686;2;l3
02/10/2022;AF37687;2;l3
02/10/2022;AF37688;5;l3
02/10/2022;AF37689;3;l3
02/10/2022;AF37690;5;l1
02/10/2022;AF37691;2;l3
02/10/2022;AF37692;1;l3
02/10/2022;AF37693;3;l2
02/10/2022;AF37694;3;l2
02/10/2022;AF37695;2;l3
02/10/2022;AF37696;9;l4
02/10/2022;AF37697;3;l1
02/10/2022;AF37698;9;l2
02/10/2022;AF37699;2;l1
02/10/2022;AF37700;4;l1
02/10/2022;AF37701;1;l2
02/10/2022;AF37702;2;l3
02/10/2022;AF37703;6;l3
02/10/2022;AF37704;7;l2
02/10/2022;AF37705;6;l4
02/10/2022;AF37706;1;l1
02/10/2022;AF37707;2;l2
02/10/2022;AF37708;5;l2
02/10/2022;AF37709;3;l4
02/10/2022;AF37710;2;l3
02/10/2022;AF37711;7;l2
02/10/2022;AF37712;6;l1
02/10/2022;AF37713;3;l4
02/10/2022;AF37714;6;l1
02/10/2022;AF37715;2;l1
02/10/2022;AF37716;2;l1
02/10/2022;AF37717;5;l3
02/10/2022;AF37718;5;l3
02/10/2022;AF37719;6;l1
02/10/2022;AF37720;6;l3
02/10/2022;AF37721;3;l3
02/10/2022;AF37722;4;l2
02/10/2022;AF37723;3;l1
02/10/2022;AF37724;4;l2
02/10/2022;AF37725;2;l3
02/10/2022;AF37726;3;l2
02/10/2022;AF37727;7;l3
02/10/2022;AF37728;7;l2
02/10/2022;AF37729;4;l2
02/10/2022;AF37730;9;l3
02/10/2022;AF37731;2;l3
02/10/2022;AF37732;6;l3
02/10/2022;AF37733;1;l2
02/10/2022;AF37734;9;l1
02/10/2022;AF37735;2;l1
02/10/2022;AF37736;5;l2
02/10/2022;AF37737;7;l1
02/10/2022;AF37738;7;l1
02/10/2022;AF37739;1;l3
02/10/2022;AF37740;6;l3
02/10/2022;AF37741;5;l3
02/10/2022;AF37742;5;l1
02/10/2022;AF37743;9;l1
02/10/2022;AF37744;9;l1
02/10/2022;AF37745;1;l2
02/10/2022;AF37746;3;l3
02/10/2022;AF37747;1;l4
02/10/2022;AF37748;7;l1
02/10/2022;AF37749;2;l3
02/10/2022;AF37750;3;l2
02/10/2022;AF37751;1;l3
02/10/2022;AF37752;7;l4
03/10/2022;AF37753;4;l1
03/10/2022;AF37754;3;l3
03/10/2022;AF37755;6;l1
03/10/2022;AF37756;2;l1
03/10/2022;AF37757;7;l3
03/10/2022;AF37758;3;l3
03/10/2022;AF37759;7;l1
03/10/2022;AF37760;2;l3
03/10/2022;AF37761;1;l2
03/10/2022;AF37762;2;l2
03/10/2022;AF37763;2;l1
03/10/2022;AF37764;4;l3
03/10/2022;AF37765;2;l1
03/10/2022;AF37766;4;l3
03/10/2022;AF37767;2;l1
03/10/2022;AF37768;9;l2
03/10/2022;AF37769;2;l3
03/10/2022;AF37770;5;l4
03/10/2022;AF37771;6;l3
03/10/2022;AF37772;5;l2
03/10/2022;AF37773;4;l3
03/10/2022;AF37774;4;l2
03/10/2022;AF37775;3;l4
03/10/2022;AF37776;7;l2
03/10/2022;AF37777;5;l3
03/10/2022;AF37778;4;l3
03/10/2022;AF37779;2;l4
03/10/2022;AF37780;1;l2
03/10/2022;AF37781;6;l3
03/10/2022;AF37782;1;l4
03/10/2022;AF37783;2;l1
03/10/2022;AF37784;2;l1
03/10/2022;AF37785;9;l2
03/10/2022;AF37786;9;l3
03/10/2022;AF37787;2;l2
03/10/2022;AF37788;1;l3
03/10/2022;AF37789;2;l1
03/10/2022;AF37790;5;l4
03/10/2022;AF37791;6;l4
03/10/2022;AF37792;4;l3
03/10/2022;AF37793;2;l1
03/10/2022;AF37794;6;l2
03/10/2022;AF37795;3;l3
03/10/2022;AF37796;6;l3
03/10/2022;AF37797;9;l3
03/10/2022;AF37798;3;l1
03/10/2022;AF37799;2;l3
03/10/2022;AF37800;5;l3
03/10/2022;AF37801;7;l3
03/10/2022;AF37802;7;l1
03/10/2022;AF37803;2;l2
03/10/2022;AF37804;3;l3
03/10/2022;AF37805;3;l2
03/10/2022;AF37806;1;l1
03/10/2022;AF37807;1;l3
03/10/2022;AF37808;7;l2
03/10/2022;AF37809;1;l1
03/10/2022;AF37810;9;l2
03/10/2022;AF37811;6;l3
