DATA_VENDA;COD_VENDA;COD_PRODUTO;COD_VENDEDOR;CIDADE_LOJA
25/12/2022;149033;4;500004;Rio de Janeiro
25/12/2022;149034;6;500009;São Paulo
25/12/2022;149035;7;500006;São Paulo
25/12/2022;149036;6;500002;Belo Horizonte
25/12/2022;149037;6;500007;Rio de Janeiro
25/12/2022;149038;2;500005;Belo Horizonte
25/12/2022;149039;9;500008;Belo Horizonte
25/12/2022;149040;3;500001;Belo Horizonte
25/12/2022;149041;10;500006;Curitiba
25/12/2022;149042;3;500001;Belo Horizonte
25/12/2022;149043;6;500006;São Paulo
25/12/2022;149044;4;500001;São Paulo
25/12/2022;149045;1;500010;Curitiba
25/12/2022;149046;8;500010;Rio de Janeiro
25/12/2022;149047;3;500008;Rio de Janeiro
25/12/2022;149048;3;500010;Curitiba
25/12/2022;149049;2;500004;Rio de Janeiro
25/12/2022;149050;6;500004;Rio de Janeiro
25/12/2022;149051;7;500004;São Paulo
25/12/2022;149052;4;500003;Rio de Janeiro
25/12/2022;149053;7;500006;Belo Horizonte
25/12/2022;149054;4;500004;Curitiba
25/12/2022;149055;3;500007;Belo Horizonte
25/12/2022;149056;10;500008;Rio de Janeiro
25/12/2022;149057;5;500002;São Paulo
25/12/2022;149058;4;500003;Curitiba
25/12/2022;149059;9;500008;Rio de Janeiro
25/12/2022;149060;3;500002;São Paulo
25/12/2022;149061;3;500003;Curitiba
25/12/2022;149062;2;500005;Rio de Janeiro
25/12/2022;149063;6;500010;Belo Horizonte
25/12/2022;149064;8;500003;Rio de Janeiro
25/12/2022;149065;1;500001;São Paulo
25/12/2022;149066;2;500002;Belo Horizonte
25/12/2022;149067;10;500006;Belo Horizonte
25/12/2022;149068;7;500009;São Paulo
25/12/2022;149069;4;500009;Curitiba
25/12/2022;149070;2;500001;São Paulo
25/12/2022;149071;5;500009;Belo Horizonte
25/12/2022;149072;9;500004;São Paulo
25/12/2022;149073;8;500010;São Paulo
25/12/2022;149074;1;500004;Belo Horizonte
25/12/2022;149075;4;500010;Curitiba
25/12/2022;149076;5;500003;São Paulo
25/12/2022;149077;2;500009;Rio de Janeiro
25/12/2022;149078;7;500008;Rio de Janeiro
25/12/2022;149079;10;500003;Curitiba
25/12/2022;149080;1;500008;São Paulo
25/12/2022;149081;3;500002;São Paulo
25/12/2022;149082;6;500010;São Paulo
25/12/2022;149083;8;500002;Belo Horizonte
25/12/2022;149084;2;500009;Rio de Janeiro
25/12/2022;149085;6;500002;São Paulo
25/12/2022;149086;5;500003;Rio de Janeiro
25/12/2022;149087;5;500001;Curitiba
25/12/2022;149088;7;500010;Curitiba
25/12/2022;149089;10;500005;Curitiba
25/12/2022;149090;4;500006;Rio de Janeiro
25/12/2022;149091;2;500002;Belo Horizonte
25/12/2022;149092;6;500009;Curitiba
25/12/2022;149093;5;500002;Curitiba
25/12/2022;149094;9;500008;Rio de Janeiro
25/12/2022;149095;2;500005;Rio de Janeiro
25/12/2022;149096;9;500008;Curitiba
25/12/2022;149097;7;500009;São Paulo
25/12/2022;149098;9;500010;Rio de Janeiro
25/12/2022;149099;10;500002;São Paulo
25/12/2022;149100;8;500005;Rio de Janeiro
25/12/2022;149101;7;500008;Rio de Janeiro
25/12/2022;149102;1;500010;Curitiba
25/12/2022;149103;5;500007;Belo Horizonte
25/12/2022;149104;3;500001;São Paulo
25/12/2022;149105;9;500008;Belo Horizonte
25/12/2022;149106;3;500008;Belo Horizonte
25/12/2022;149107;10;500001;Curitiba
25/12/2022;149108;3;500001;Belo Horizonte
25/12/2022;149109;6;500006;São Paulo
25/12/2022;149110;6;500003;Rio de Janeiro
25/12/2022;149111;3;500001;Curitiba
25/12/2022;149112;10;500005;Belo Horizonte
25/12/2022;149113;4;500005;Curitiba
25/12/2022;149114;5;500002;Belo Horizonte
25/12/2022;149115;6;500002;Curitiba
25/12/2022;149116;6;500007;Curitiba
25/12/2022;149117;6;500009;Rio de Janeiro
25/12/2022;149118;6;500002;Rio de Janeiro
25/12/2022;149119;6;500008;Curitiba
25/12/2022;149120;1;500010;São Paulo
25/12/2022;149121;2;500003;São Paulo
25/12/2022;149122;1;500004;Curitiba
25/12/2022;149123;8;500007;Curitiba
25/12/2022;149124;9;500003;Belo Horizonte
25/12/2022;149125;9;500006;Belo Horizonte
25/12/2022;149126;5;500004;São Paulo
25/12/2022;149127;6;500009;Rio de Janeiro
25/12/2022;149128;5;500005;Rio de Janeiro
25/12/2022;149129;6;500007;Rio de Janeiro
25/12/2022;149130;6;500003;Rio de Janeiro
25/12/2022;149131;3;500005;Curitiba
25/12/2022;149132;8;500010;Rio de Janeiro
25/12/2022;149133;4;500001;Belo Horizonte
25/12/2022;149134;8;500004;São Paulo
25/12/2022;149135;5;500008;São Paulo
25/12/2022;149136;4;500004;Rio de Janeiro
25/12/2022;149137;7;500007;São Paulo
25/12/2022;149138;4;500005;Belo Horizonte
25/12/2022;149139;8;500002;Belo Horizonte
25/12/2022;149140;6;500005;Belo Horizonte
25/12/2022;149141;3;500006;Belo Horizonte
25/12/2022;149142;8;500010;Curitiba
25/12/2022;149143;1;500008;Rio de Janeiro
25/12/2022;149144;2;500003;Curitiba
25/12/2022;149145;3;500005;São Paulo
25/12/2022;149146;8;500008;São Paulo
25/12/2022;149147;8;500001;Belo Horizonte
25/12/2022;149148;5;500006;Rio de Janeiro
25/12/2022;149149;3;500007;Curitiba
25/12/2022;149150;2;500007;Rio de Janeiro
25/12/2022;149151;10;500004;Belo Horizonte
25/12/2022;149152;3;500003;Rio de Janeiro
25/12/2022;149153;9;500004;Curitiba
25/12/2022;149154;1;500010;Curitiba
25/12/2022;149155;2;500008;São Paulo
25/12/2022;149156;8;500005;Belo Horizonte
25/12/2022;149157;5;500007;Belo Horizonte
25/12/2022;149158;3;500001;Curitiba
25/12/2022;149159;8;500001;Rio de Janeiro
25/12/2022;149160;3;500009;Curitiba
25/12/2022;149161;3;500010;Curitiba
25/12/2022;149162;3;500003;Curitiba
25/12/2022;149163;5;500003;Belo Horizonte
25/12/2022;149164;9;500008;Rio de Janeiro
25/12/2022;149165;2;500003;Belo Horizonte
25/12/2022;149166;4;500008;Curitiba
25/12/2022;149167;1;500009;Belo Horizonte
25/12/2022;149168;2;500009;Curitiba
25/12/2022;149169;4;500006;Rio de Janeiro
25/12/2022;149170;7;500001;Rio de Janeiro
25/12/2022;149171;4;500010;São Paulo
25/12/2022;149172;8;500010;Curitiba
25/12/2022;149173;7;500006;Curitiba
25/12/2022;149174;3;500005;Belo Horizonte
26/12/2022;149175;10;500003;Curitiba
26/12/2022;149176;6;500003;Curitiba
26/12/2022;149177;6;500004;São Paulo
26/12/2022;149178;7;500002;Rio de Janeiro
26/12/2022;149179;10;500008;Curitiba
26/12/2022;149180;6;500004;Curitiba
26/12/2022;149181;5;500001;Curitiba
26/12/2022;149182;3;500001;São Paulo
26/12/2022;149183;3;500006;Rio de Janeiro
26/12/2022;149184;9;500001;São Paulo
26/12/2022;149185;7;500001;Rio de Janeiro
26/12/2022;149186;6;500009;São Paulo
26/12/2022;149187;7;500006;São Paulo
26/12/2022;149188;8;500008;São Paulo
26/12/2022;149189;5;500004;Curitiba
26/12/2022;149190;4;500008;São Paulo
26/12/2022;149191;1;500004;Rio de Janeiro
26/12/2022;149192;3;500005;São Paulo
26/12/2022;149193;8;500005;Rio de Janeiro
26/12/2022;149194;8;500006;São Paulo
26/12/2022;149195;6;500010;Belo Horizonte
26/12/2022;149196;6;500004;São Paulo
26/12/2022;149197;10;500007;São Paulo
26/12/2022;149198;3;500005;Belo Horizonte
26/12/2022;149199;5;500002;Belo Horizonte
26/12/2022;149200;5;500001;Belo Horizonte
26/12/2022;149201;3;500001;Belo Horizonte
26/12/2022;149202;5;500001;São Paulo
26/12/2022;149203;4;500003;São Paulo
26/12/2022;149204;4;500009;Curitiba
26/12/2022;149205;4;500009;Curitiba
26/12/2022;149206;10;500008;São Paulo
26/12/2022;149207;2;500004;São Paulo
26/12/2022;149208;10;500008;Rio de Janeiro
26/12/2022;149209;8;500009;Rio de Janeiro
26/12/2022;149210;7;500001;Belo Horizonte
26/12/2022;149211;3;500001;Belo Horizonte
26/12/2022;149212;3;500006;Belo Horizonte
26/12/2022;149213;7;500008;Curitiba
26/12/2022;149214;9;500008;Belo Horizonte
26/12/2022;149215;6;500004;Curitiba
26/12/2022;149216;9;500002;Rio de Janeiro
26/12/2022;149217;5;500004;São Paulo
26/12/2022;149218;6;500010;Rio de Janeiro
26/12/2022;149219;2;500002;Belo Horizonte
26/12/2022;149220;3;500003;Belo Horizonte
26/12/2022;149221;5;500003;Belo Horizonte
26/12/2022;149222;7;500010;São Paulo
26/12/2022;149223;4;500004;Curitiba
26/12/2022;149224;9;500009;Belo Horizonte
26/12/2022;149225;1;500001;Rio de Janeiro
26/12/2022;149226;5;500006;São Paulo
26/12/2022;149227;6;500003;Curitiba
26/12/2022;149228;8;500009;Belo Horizonte
26/12/2022;149229;3;500006;Belo Horizonte
26/12/2022;149230;7;500007;São Paulo
26/12/2022;149231;10;500002;Curitiba
26/12/2022;149232;8;500009;São Paulo
26/12/2022;149233;4;500003;Belo Horizonte
26/12/2022;149234;5;500004;Belo Horizonte
26/12/2022;149235;5;500008;Rio de Janeiro
26/12/2022;149236;8;500009;Rio de Janeiro
26/12/2022;149237;3;500007;Curitiba
26/12/2022;149238;3;500010;São Paulo
26/12/2022;149239;3;500010;São Paulo
26/12/2022;149240;9;500009;Rio de Janeiro
26/12/2022;149241;6;500004;Curitiba
26/12/2022;149242;2;500007;Rio de Janeiro
26/12/2022;149243;8;500010;Curitiba
26/12/2022;149244;9;500007;Curitiba
26/12/2022;149245;5;500002;Belo Horizonte
26/12/2022;149246;3;500009;São Paulo
26/12/2022;149247;6;500003;Belo Horizonte
26/12/2022;149248;4;500006;Belo Horizonte
26/12/2022;149249;9;500010;Belo Horizonte
26/12/2022;149250;7;500007;Belo Horizonte
26/12/2022;149251;7;500002;Belo Horizonte
26/12/2022;149252;4;500003;Belo Horizonte
26/12/2022;149253;4;500010;Curitiba
26/12/2022;149254;6;500009;Curitiba
26/12/2022;149255;6;500001;Rio de Janeiro
26/12/2022;149256;6;500006;São Paulo
26/12/2022;149257;2;500005;São Paulo
26/12/2022;149258;7;500003;Curitiba
26/12/2022;149259;1;500004;São Paulo
26/12/2022;149260;5;500002;Rio de Janeiro
26/12/2022;149261;9;500008;Rio de Janeiro
26/12/2022;149262;6;500002;São Paulo
26/12/2022;149263;3;500003;Curitiba
26/12/2022;149264;8;500007;Belo Horizonte
26/12/2022;149265;3;500007;Belo Horizonte
26/12/2022;149266;9;500009;São Paulo
26/12/2022;149267;10;500003;São Paulo
26/12/2022;149268;9;500005;Curitiba
26/12/2022;149269;5;500003;Curitiba
26/12/2022;149270;2;500002;Curitiba
26/12/2022;149271;2;500006;Belo Horizonte
26/12/2022;149272;5;500005;Belo Horizonte
26/12/2022;149273;10;500004;Belo Horizonte
26/12/2022;149274;2;500001;São Paulo
26/12/2022;149275;3;500005;Belo Horizonte
26/12/2022;149276;6;500007;São Paulo
26/12/2022;149277;7;500009;São Paulo
26/12/2022;149278;5;500002;São Paulo
26/12/2022;149279;10;500008;Curitiba
26/12/2022;149280;9;500005;Belo Horizonte
26/12/2022;149281;2;500005;Belo Horizonte
26/12/2022;149282;7;500009;Belo Horizonte
26/12/2022;149283;3;500010;Curitiba
26/12/2022;149284;7;500002;Curitiba
26/12/2022;149285;5;500006;São Paulo
26/12/2022;149286;2;500008;São Paulo
26/12/2022;149287;7;500001;Curitiba
26/12/2022;149288;5;500001;São Paulo
26/12/2022;149289;4;500005;Belo Horizonte
26/12/2022;149290;10;500003;Rio de Janeiro
26/12/2022;149291;1;500009;Belo Horizonte
26/12/2022;149292;10;500006;Rio de Janeiro
26/12/2022;149293;9;500003;São Paulo
26/12/2022;149294;5;500008;Rio de Janeiro
26/12/2022;149295;2;500008;Belo Horizonte
26/12/2022;149296;1;500004;Rio de Janeiro
26/12/2022;149297;2;500003;Belo Horizonte
26/12/2022;149298;4;500004;Curitiba
26/12/2022;149299;1;500009;Curitiba
26/12/2022;149300;8;500003;São Paulo
26/12/2022;149301;4;500008;São Paulo
26/12/2022;149302;4;500004;Rio de Janeiro
26/12/2022;149303;6;500010;Belo Horizonte
26/12/2022;149304;7;500001;Curitiba
26/12/2022;149305;7;500001;Rio de Janeiro
26/12/2022;149306;8;500008;Belo Horizonte
26/12/2022;149307;10;500002;Curitiba
26/12/2022;149308;1;500009;São Paulo
26/12/2022;149309;5;500003;Curitiba
26/12/2022;149310;10;500008;Rio de Janeiro
26/12/2022;149311;8;500003;Curitiba
26/12/2022;149312;8;500001;São Paulo
26/12/2022;149313;7;500004;Curitiba
26/12/2022;149314;1;500001;Curitiba
26/12/2022;149315;9;500006;Belo Horizonte
26/12/2022;149316;1;500007;Belo Horizonte
26/12/2022;149317;4;500009;Curitiba
26/12/2022;149318;9;500001;Curitiba
26/12/2022;149319;2;500006;Rio de Janeiro
27/12/2022;149320;3;500010;São Paulo
27/12/2022;149321;2;500001;Rio de Janeiro
27/12/2022;149322;5;500009;São Paulo
27/12/2022;149323;8;500007;Rio de Janeiro
27/12/2022;149324;2;500001;Belo Horizonte
27/12/2022;149325;5;500002;Curitiba
27/12/2022;149326;8;500010;Belo Horizonte
27/12/2022;149327;1;500008;São Paulo
27/12/2022;149328;8;500002;São Paulo
27/12/2022;149329;6;500005;São Paulo
27/12/2022;149330;2;500001;São Paulo
27/12/2022;149331;7;500010;Curitiba
27/12/2022;149332;6;500009;Curitiba
27/12/2022;149333;1;500009;Curitiba
27/12/2022;149334;5;500010;Curitiba
27/12/2022;149335;5;500002;São Paulo
27/12/2022;149336;6;500001;Belo Horizonte
27/12/2022;149337;9;500006;Curitiba
27/12/2022;149338;8;500007;São Paulo
27/12/2022;149339;2;500007;São Paulo
27/12/2022;149340;6;500007;Belo Horizonte
27/12/2022;149341;3;500003;Rio de Janeiro
27/12/2022;149342;3;500002;São Paulo
27/12/2022;149343;7;500002;São Paulo
27/12/2022;149344;9;500009;Belo Horizonte
27/12/2022;149345;9;500009;São Paulo
27/12/2022;149346;1;500002;São Paulo
27/12/2022;149347;6;500008;Rio de Janeiro
27/12/2022;149348;8;500002;Belo Horizonte
27/12/2022;149349;6;500002;Curitiba
27/12/2022;149350;3;500004;Curitiba
27/12/2022;149351;10;500010;Rio de Janeiro
27/12/2022;149352;7;500002;Rio de Janeiro
27/12/2022;149353;10;500008;São Paulo
27/12/2022;149354;7;500002;Belo Horizonte
27/12/2022;149355;10;500006;Rio de Janeiro
27/12/2022;149356;3;500004;Belo Horizonte
27/12/2022;149357;5;500002;Curitiba
27/12/2022;149358;10;500007;São Paulo
27/12/2022;149359;8;500007;Belo Horizonte
27/12/2022;149360;5;500008;Curitiba
27/12/2022;149361;1;500004;Curitiba
27/12/2022;149362;6;500004;São Paulo
27/12/2022;149363;10;500001;Rio de Janeiro
27/12/2022;149364;5;500006;Rio de Janeiro
27/12/2022;149365;7;500003;Belo Horizonte
27/12/2022;149366;4;500007;Rio de Janeiro
27/12/2022;149367;5;500010;Rio de Janeiro
27/12/2022;149368;1;500008;Belo Horizonte
27/12/2022;149369;7;500001;São Paulo
27/12/2022;149370;4;500009;Rio de Janeiro
27/12/2022;149371;6;500002;Curitiba
27/12/2022;149372;1;500002;Curitiba
27/12/2022;149373;8;500002;Rio de Janeiro
27/12/2022;149374;4;500009;Rio de Janeiro
27/12/2022;149375;8;500007;Rio de Janeiro
27/12/2022;149376;7;500003;São Paulo
27/12/2022;149377;8;500008;Rio de Janeiro
27/12/2022;149378;4;500006;Curitiba
27/12/2022;149379;4;500001;Rio de Janeiro
27/12/2022;149380;9;500008;Curitiba
27/12/2022;149381;7;500006;Curitiba
27/12/2022;149382;4;500010;Rio de Janeiro
27/12/2022;149383;7;500005;Belo Horizonte
27/12/2022;149384;10;500002;Belo Horizonte
27/12/2022;149385;1;500005;Rio de Janeiro
27/12/2022;149386;3;500003;Curitiba
27/12/2022;149387;8;500001;Belo Horizonte
27/12/2022;149388;8;500010;Rio de Janeiro
27/12/2022;149389;1;500002;Curitiba
27/12/2022;149390;2;500007;São Paulo
27/12/2022;149391;7;500001;Belo Horizonte
27/12/2022;149392;7;500003;Curitiba
27/12/2022;149393;10;500006;Belo Horizonte
27/12/2022;149394;3;500010;Belo Horizonte
27/12/2022;149395;2;500009;Rio de Janeiro
27/12/2022;149396;5;500004;Belo Horizonte
27/12/2022;149397;5;500010;Curitiba
27/12/2022;149398;9;500001;Curitiba
27/12/2022;149399;5;500001;Belo Horizonte
27/12/2022;149400;4;500008;São Paulo
27/12/2022;149401;9;500001;Curitiba
27/12/2022;149402;1;500002;Curitiba
27/12/2022;149403;4;500002;Rio de Janeiro
27/12/2022;149404;8;500007;São Paulo
27/12/2022;149405;1;500001;Curitiba
27/12/2022;149406;6;500009;Belo Horizonte
27/12/2022;149407;7;500006;Curitiba
27/12/2022;149408;9;500008;Belo Horizonte
27/12/2022;149409;8;500008;Belo Horizonte
27/12/2022;149410;9;500006;Belo Horizonte
27/12/2022;149411;3;500006;Curitiba
27/12/2022;149412;2;500007;Rio de Janeiro
27/12/2022;149413;3;500001;Curitiba
27/12/2022;149414;7;500004;Rio de Janeiro
27/12/2022;149415;8;500002;São Paulo
27/12/2022;149416;8;500001;Curitiba
27/12/2022;149417;9;500007;Rio de Janeiro
27/12/2022;149418;6;500010;Curitiba
27/12/2022;149419;3;500003;Belo Horizonte
27/12/2022;149420;2;500006;Curitiba
27/12/2022;149421;4;500003;Belo Horizonte
27/12/2022;149422;4;500007;Belo Horizonte
27/12/2022;149423;3;500007;Belo Horizonte
27/12/2022;149424;3;500009;São Paulo
27/12/2022;149425;3;500005;Curitiba
27/12/2022;149426;7;500003;Belo Horizonte
27/12/2022;149427;6;500006;São Paulo
27/12/2022;149428;6;500004;Curitiba
27/12/2022;149429;6;500010;Belo Horizonte
27/12/2022;149430;9;500004;Curitiba
27/12/2022;149431;10;500003;Belo Horizonte
27/12/2022;149432;2;500006;Curitiba
27/12/2022;149433;10;500001;Curitiba
27/12/2022;149434;4;500008;São Paulo
27/12/2022;149435;6;500006;São Paulo
27/12/2022;149436;10;500005;São Paulo
27/12/2022;149437;5;500001;Curitiba
27/12/2022;149438;9;500003;Rio de Janeiro
27/12/2022;149439;2;500010;Curitiba
27/12/2022;149440;7;500010;Curitiba
27/12/2022;149441;6;500001;São Paulo
27/12/2022;149442;3;500006;Rio de Janeiro
27/12/2022;149443;2;500006;Curitiba
27/12/2022;149444;5;500006;Belo Horizonte
27/12/2022;149445;7;500001;São Paulo
27/12/2022;149446;2;500007;São Paulo
27/12/2022;149447;9;500002;Curitiba
27/12/2022;149448;7;500001;Belo Horizonte
27/12/2022;149449;6;500010;São Paulo
27/12/2022;149450;8;500001;Rio de Janeiro
27/12/2022;149451;4;500010;Belo Horizonte
27/12/2022;149452;6;500003;Curitiba
27/12/2022;149453;10;500004;Rio de Janeiro
27/12/2022;149454;4;500003;Belo Horizonte
27/12/2022;149455;3;500001;Curitiba
27/12/2022;149456;5;500006;São Paulo
27/12/2022;149457;2;500002;Belo Horizonte
27/12/2022;149458;4;500002;Curitiba
27/12/2022;149459;8;500008;Rio de Janeiro
27/12/2022;149460;9;500006;Belo Horizonte
27/12/2022;149461;4;500009;São Paulo
27/12/2022;149462;2;500002;Rio de Janeiro
27/12/2022;149463;6;500001;Curitiba
27/12/2022;149464;8;500004;Rio de Janeiro
27/12/2022;149465;3;500003;Belo Horizonte
27/12/2022;149466;4;500008;Curitiba
27/12/2022;149467;1;500002;São Paulo
27/12/2022;149468;8;500002;Curitiba
27/12/2022;149469;5;500006;Rio de Janeiro
28/12/2022;149470;4;500004;Curitiba
28/12/2022;149471;10;500001;Rio de Janeiro
28/12/2022;149472;6;500006;São Paulo
28/12/2022;149473;8;500010;Belo Horizonte
28/12/2022;149474;3;500006;Belo Horizonte
28/12/2022;149475;4;500005;Rio de Janeiro
28/12/2022;149476;10;500004;Rio de Janeiro
28/12/2022;149477;10;500009;Rio de Janeiro
28/12/2022;149478;6;500003;Belo Horizonte
28/12/2022;149479;6;500005;Curitiba
28/12/2022;149480;1;500003;São Paulo
28/12/2022;149481;4;500010;Rio de Janeiro
28/12/2022;149482;1;500002;Belo Horizonte
28/12/2022;149483;3;500002;Rio de Janeiro
28/12/2022;149484;3;500007;Belo Horizonte
28/12/2022;149485;2;500002;São Paulo
28/12/2022;149486;3;500003;São Paulo
28/12/2022;149487;8;500002;Curitiba
28/12/2022;149488;7;500004;Rio de Janeiro
28/12/2022;149489;2;500009;São Paulo
28/12/2022;149490;9;500002;Belo Horizonte
28/12/2022;149491;7;500010;Belo Horizonte
28/12/2022;149492;5;500006;São Paulo
28/12/2022;149493;2;500006;Rio de Janeiro
28/12/2022;149494;3;500001;São Paulo
28/12/2022;149495;1;500009;Belo Horizonte
28/12/2022;149496;6;500006;São Paulo
28/12/2022;149497;6;500004;Rio de Janeiro
28/12/2022;149498;6;500007;Curitiba
28/12/2022;149499;4;500009;Belo Horizonte
28/12/2022;149500;2;500001;Curitiba
28/12/2022;149501;7;500009;São Paulo
28/12/2022;149502;1;500002;São Paulo
28/12/2022;149503;5;500005;Curitiba
28/12/2022;149504;2;500010;Rio de Janeiro
28/12/2022;149505;3;500006;Belo Horizonte
28/12/2022;149506;9;500005;Curitiba
28/12/2022;149507;9;500002;Belo Horizonte
28/12/2022;149508;8;500004;Rio de Janeiro
28/12/2022;149509;8;500005;Rio de Janeiro
28/12/2022;149510;9;500002;Rio de Janeiro
28/12/2022;149511;7;500010;Belo Horizonte
28/12/2022;149512;5;500003;Curitiba
28/12/2022;149513;4;500009;Rio de Janeiro
28/12/2022;149514;1;500009;São Paulo
28/12/2022;149515;7;500010;Belo Horizonte
28/12/2022;149516;5;500002;Rio de Janeiro
28/12/2022;149517;2;500010;Rio de Janeiro
28/12/2022;149518;8;500006;Rio de Janeiro
28/12/2022;149519;9;500009;Belo Horizonte
28/12/2022;149520;6;500003;Belo Horizonte
28/12/2022;149521;10;500006;Rio de Janeiro
28/12/2022;149522;4;500002;Curitiba
28/12/2022;149523;10;500010;Belo Horizonte
28/12/2022;149524;2;500009;São Paulo
28/12/2022;149525;5;500003;Rio de Janeiro
28/12/2022;149526;4;500001;Rio de Janeiro
28/12/2022;149527;5;500006;Belo Horizonte
28/12/2022;149528;5;500008;Belo Horizonte
28/12/2022;149529;9;500006;Belo Horizonte
28/12/2022;149530;5;500007;Belo Horizonte
28/12/2022;149531;3;500008;Rio de Janeiro
28/12/2022;149532;10;500010;Belo Horizonte
28/12/2022;149533;9;500010;São Paulo
28/12/2022;149534;2;500008;Belo Horizonte
28/12/2022;149535;7;500003;São Paulo
28/12/2022;149536;10;500003;Curitiba
28/12/2022;149537;2;500010;São Paulo
28/12/2022;149538;10;500001;São Paulo
28/12/2022;149539;10;500008;Belo Horizonte
28/12/2022;149540;10;500009;Curitiba
28/12/2022;149541;7;500001;Belo Horizonte
28/12/2022;149542;2;500007;Belo Horizonte
28/12/2022;149543;7;500005;Rio de Janeiro
28/12/2022;149544;1;500002;Belo Horizonte
28/12/2022;149545;6;500003;Rio de Janeiro
28/12/2022;149546;1;500005;Belo Horizonte
28/12/2022;149547;2;500001;São Paulo
28/12/2022;149548;6;500009;Belo Horizonte
28/12/2022;149549;3;500005;Rio de Janeiro
28/12/2022;149550;4;500006;Rio de Janeiro
28/12/2022;149551;2;500003;Belo Horizonte
28/12/2022;149552;10;500008;Belo Horizonte
28/12/2022;149553;7;500002;São Paulo
28/12/2022;149554;6;500008;Curitiba
28/12/2022;149555;5;500009;Belo Horizonte
28/12/2022;149556;1;500007;Belo Horizonte
28/12/2022;149557;10;500003;Rio de Janeiro
